"ds-dex-table-row href","ds-dex-table-row-badge-pair-no","ds-dex-table-row-dex-icon src","ds-dex-table-row-token-icon-img src","ds-dex-table-row-badge","ds-dex-table-row-base-token-symbol","ds-dex-table-row-quote-token-symbol","ds-dex-table-row-base-token-name-text","ds-table-data-cell","ds-table-data-cell 2","ds-table-data-cell 3","ds-table-data-cell 4","ds-table-data-cell 5","ds-change-perc","ds-change-perc 2","ds-change-perc 3","ds-change-perc 4","ds-table-data-cell 6","ds-table-data-cell 7","ds-table-empty-val","chakra-text","chakra-text 2"
"https://dexscreener.com/pulsechain/0xc708ccede78132fe8ba1ca40a2aff1a44eded8ac","#58","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/84a9562c3b7fb9c77486a7d267bd4dea495e19a9c1bcc14923ada2d8f3f271b5?width=64&height=64&fit=crop&quality=95&format=auto","v2","HEX","DAI","HEX","$0.002973","2y","827","$16K","334","0.94%","3.01%","4.70%","5.56%","$43K","$1.76B","","",""
"https://dexscreener.com/pulsechain/0x5c50b62735106ec0eb6944a947ecfff3d130e34c","#59","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","pTGC","TEDDY BEAR ㉾","The Grays Currency","$0.0001459","2y","52","$1.5K","41","","3.08%","1.96%","12.19%","$73K","$42.3M","-","",""
"https://dexscreener.com/pulsechain/0xfc4745206d437ebb55a9590cbaf09724f068b726","#60","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","V3","INC","WPLS","Incentive","$0.6404","2y","233","$18K","198","0.15%","1.32%","3.16%","5.37%","$66K","$35.7M","","",""
"https://dexscreener.com/pulsechain/0x97c9747b48e27e8c05639b641685aca5ac5a1eeb","#61","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/d7a740825ca3a66fd0112291e130306a08c139d56d6db475d4b3efe5248dfd00?width=64&height=64&fit=crop&quality=95&format=auto","v2","1","WPLS","one","","1mo","11","$1.0K","8","","","0.39%","3.34%","$61K","$187K","-","$0.01907","5"
"https://dexscreener.com/pulsechain/0x06ce7beb0be3c296bb2a00767ce34267dff0da66","#62","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/555326e49a956976047fd4a386b851021c92c89896c3ffe518c0b4379a4a43e7?width=64&height=64&fit=crop&quality=95&format=auto","v2","PANDAX","HEX","PandaX","$0.003525","11d","35","$2.3K","25","8.24%","8.24%","25.57%","27.32%","$70K","$322K","","",""
"https://dexscreener.com/pulsechain/0x650efe29f3d5261ca86f26a4f02917c26df04bda","#63","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","v2","PCOCK","DAI","PulseChain Peacock","$0.01976","5mo","1,061","$12K","436","","0.53%","2.21%","16.76%","$29K","$16.7M","-","",""
"https://dexscreener.com/pulsechain/0x4f0e991e170aa644763cb68ecc945bdf957473ee","#64","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","v1","INC","DAI","Incentive","$0.6527","2y","375","$7.8K","211","1.62%","2.43%","5.49%","7.19%","$52K","$36.3M","","",""
"https://dexscreener.com/pulsechain/0x9923261b883bdaf33e18121de59825885c77fa60","#65","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f4303863a0d3537f9d746a2681d27640de1039658909681abe0a8f0249de77d7?width=64&height=64&fit=crop&quality=95&format=auto","v2","TOPHAT","PCOCK","TOP HAT","$0.001150","4mo","474","$10K","284","","0.61%","-0.74%","-11.09%","$220K","$1.0M","-","",""
"https://dexscreener.com/pulsechain/0x333502d557a40fec45350bef9c07f9c53244559a","#66","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f6e55519bbd8c01a255feab9b738dd5306694efbd141310e55802d8c605853ca?width=64&height=64&fit=crop&quality=95&format=auto","v2","F㉾D","WPLS","Reserve Teh ㉾","","1y","962","$8.5K","438","1.61%","2.18%","3.86%","15.88%","$43K","$3.3M","","$0.02730","4"
"https://dexscreener.com/pulsechain/0xefe14ed5fc8fa9c3bd87cd3e0017235bcccf763e","#67","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/52b3a9f79e1f3c4ba2d7cb05617e10d8b94d6a2ad7b9eb922c9852b458e3932b?width=64&height=64&fit=crop&quality=95&format=auto","v1","stETH","WPLS","Liquid staked Ether 2.0","$0.01184","2y","2,156","$14K","820","-0.33%","-3.82%","34.52%","36.39%","$8.3K","$2.2M","","",""
"https://dexscreener.com/pulsechain/0x4597efcdb20146f7c087e8b7352b096a9a19807e","#68","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","V3","PCOCK","WPLS","PulseChain Peacock","$0.01935","5mo","210","$13K","118","","-1.92%","0.83%","14.54%","$36K","$19.3M","-","",""
"https://dexscreener.com/pulsechain/0xf034ddfec9492b2d69bcabe6e8375a20c3697a8c","#69","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/993c04a91d6d236564d454a6912d4a2abd88228be96c0f931ee54b17ba6b55fe?width=64&height=64&fit=crop&quality=95&format=auto","v1","DEVC","WPLS","DEV Coin","$0.0008710","4mo","386","$3.0K","225","0.37%","3.44%","7.94%","12.49%","$46K","$169K","","",""
"https://dexscreener.com/pulsechain/0x66ae69902b5102a4f98d29a1b57f023a196eced0","#70","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f6e55519bbd8c01a255feab9b738dd5306694efbd141310e55802d8c605853ca?width=64&height=64&fit=crop&quality=95&format=auto","v2","F㉾D","㈞","Reserve Teh ㉾","","7mo","153","$2.5K","62","","1.29%","2.64%","15.26%","$179K","$3.3M","-","$0.02683","4"
"https://dexscreener.com/pulsechain/0xf13991a33d82f49bd00d3ed18a802dc08e5d5c38","#71","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/963893c4f886c018b3ed2726bf515a5fdc08d92454a925ad47654fef8529de3c?width=64&height=64&fit=crop&quality=95&format=auto","v2","ZEN","WPLS","ZENDAWG","$0.0007576","10mo","278","$8.6K","197","","-2.13%","1.35%","17.01%","$49K","$526K","-","",""
"https://dexscreener.com/pulsechain/0xec052d46d3115df7f6058160cd0b87b272201341","#72","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/baafa9ce840ada567a3a3283a81334523a60685ba2a4b2b3974ef752ed744214?width=64&height=64&fit=crop&quality=95&format=auto","v2","DAI","WPLS","DAI","$0.0002292","11mo","172","$659","122","","0.55%","3.65%","6.00%","$53K","$229K","-","",""
"https://dexscreener.com/pulsechain/0x629075c537633132c645a18f265d59e4153ce1c6","#73","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/afb9635c5085f2724ee3c3a6eea2d1b7a8427fb6c8824f2d1328e706365f45d4?width=64&height=64&fit=crop&quality=95&format=auto","v2","SCADA","WPLS","SCADA","$0.001256","2mo","439","$7.1K","209","","-20.66%","-17.50%","-16.34%","$33K","$235K","-","",""
"https://dexscreener.com/pulsechain/0xa5d3f9051afe4cf1a800626fa29e04457e734e23","#74","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/78acc340b374ffb6b5e5145813203b39f79fcb6d1157ddf2cdf557f8c77746df?width=64&height=64&fit=crop&quality=95&format=auto","v2","PNX","WPLS","Phoenix","$0.0001277","11mo","5","$63","3","","","1.60%","2.55%","$121K","$125K","-","",""
"https://dexscreener.com/pulsechain/0x0d68d64c70e204c1cff6180b5ec656a7840d8131","#75","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","pTGC","INC","The Grays Currency","$0.0001398","1y","18","$843","17","","","4.05%","4.25%","$53K","$40.5M","-","",""
"https://dexscreener.com/pulsechain/0x6d9b057e24e0f69e1abfdd596f06d8978c708a9c","#76","https://dd.dexscreener.com/ds-data/dexes/pdex.png","https://cdn.dexscreener.com/cms/images/38f4b2e53fe707a17ea8171c01dc4d6ceda344b6a352fe248a151c8a80bd59b8?width=64&height=64&fit=crop&quality=95&format=auto","v3","PLSX","WPLS","PulseX","","8mo","141","$3.7K","110","-0.25%","1.77%","3.63%","5.94%","$32K","$1.83B","","$0.01283","4"
"https://dexscreener.com/pulsechain/0x5f3109a32b1c3298156b82f184d8071245d9ea0c","#77","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/962b0289ccf4260b55b1b63b28514a9d4c7177652e6342d04871dc769b4ef83e?width=64&height=64&fit=crop&quality=95&format=auto","v1","XGAME","WPLS","XGAME.IO","$0.0008539","9mo","164","$3.3K","102","2.52%","1.07%","4.36%","8.83%","$46K","$320K","","",""
"https://dexscreener.com/pulsechain/0xd8836e8975a6bbeafbde651e4d1ff59dc99d45c0","#78","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/968ba784b178f4e86ae66237d7144671e7960c00a811c5c848b08bcd0db690ac?width=64&height=64&fit=crop&quality=95&format=auto","v1","Briah","WPLS","Briah","$0.0004200","5mo","694","$9.8K","282","","-0.39%","3.65%","-3.58%","$32K","$418K","-","",""
"https://dexscreener.com/pulsechain/0xffea700e3f39169e4ee816ec9904ae67d0a7cabf","#79","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","V3","PCOCK","WPLS","PulseChain Peacock","$0.01958","5mo","56","$5.0K","37","","-1.96%","3.34%","18.84%","$27K","$19.5M","-","",""
"https://dexscreener.com/pulsechain/0x559dc601a69376bfb494713bb54595739777d981","#80","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/84a9562c3b7fb9c77486a7d267bd4dea495e19a9c1bcc14923ada2d8f3f271b5?width=64&height=64&fit=crop&quality=95&format=auto","V3","HEX","USDT","HEX","$0.003001","1y","4","$1","4","4.51%","4.51%","7.20%","7.20%","$23K","$1.77B","","",""
"https://dexscreener.com/pulsechain/0x0086a16e688627d76a11722c90671eaa98f595e8","#81","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/963893c4f886c018b3ed2726bf515a5fdc08d92454a925ad47654fef8529de3c?width=64&height=64&fit=crop&quality=95&format=auto","v2","ZEN","PCOCK","ZENDAWG","$0.0007621","4mo","202","$5.5K","160","","0.57%","0.78%","2.72%","$148K","$529K","-","",""
"https://dexscreener.com/pulsechain/0x07a127c239d82df5c9179e77708e8eff7cd53132","#82","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/c8fbcc7f7181b95e858b948956261cc7391c723e1bd3f12f6b253a220bbd36e2?width=64&height=64&fit=crop&quality=95&format=auto","v2","DOUBT","DAI","DOUBT","$0.003278","11mo","386","$13K","240","0.99%","2.20%","2.86%","5.38%","$107K","$3.1M","","",""
"https://dexscreener.com/pulsechain/0x762ad850270efc004326c4e670fa7465e2f44904","#83","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/c8fbcc7f7181b95e858b948956261cc7391c723e1bd3f12f6b253a220bbd36e2?width=64&height=64&fit=crop&quality=95&format=auto","v2","DOUBT","INC","DOUBT","$0.003179","11mo","272","$11K","150","-0.02%","-0.09%","1.81%","3.34%","$1.5M","$3.0M","","",""
"https://dexscreener.com/pulsechain/0x63d39debb74c08e6620c40477cdf9a31a0f496e4","#84","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/3fc09e14d7129e7ad93aad5e1eb39ff04c141a4b41914a3f917b5e4916ea0b35?width=64&height=64&fit=crop&quality=95&format=auto","v2","FIREW","MOST","Firewhale","$0.0001021","9mo","63","$1.1K","48","","","1.98%","4.29%","$112K","$102K","-","",""
"https://dexscreener.com/pulsechain/0xbcc7b2473a0b83c939bf772a52fd94a4427b46b2","#85","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/c8fbcc7f7181b95e858b948956261cc7391c723e1bd3f12f6b253a220bbd36e2?width=64&height=64&fit=crop&quality=95&format=auto","v2","DOUBT","WPLS","DOUBT","$0.003243","11mo","285","$8.5K","206","","-0.14%","2.47%","5.15%","$132K","$3.0M","-","",""
"https://dexscreener.com/pulsechain/0x9977e87ee3ea88d8f1fd41e64beb4f059c149991","#86","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/625863fb3eb082d3a2cf0ff6ee46f22b5ecc83392bdf3df5646469ee1d9291ec?width=64&height=64&fit=crop&quality=95&format=auto","v1","SWRM","WPLS","Swarm","$0.001816","4mo","234","$2.4K","166","","0.50%","3.66%","10.41%","$67K","$174K","-","",""
"https://dexscreener.com/pulsechain/0x790c996afe80efe313a9a28ef4221ef5a555b8b2","#87","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/38f4b2e53fe707a17ea8171c01dc4d6ceda344b6a352fe248a151c8a80bd59b8?width=64&height=64&fit=crop&quality=95&format=auto","v2","PLSX","DAI","PulseX","","2y","339","$2.4K","167","2.01%","2.69%","5.89%","7.89%","$21K","$1.87B","","$0.01309","4"
"https://dexscreener.com/pulsechain/0x2cb92b1e8b2fc53b5a9165e765488e17b38c26d3","#88","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/88c682e8d1ce58b54e437e5b145c6ba9650e797894016c084e192137a53a969d?width=64&height=64&fit=crop&quality=95&format=auto","v2","INCD","DAI","INC Dollar","$1.02","9mo","41","$1.2K","30","0.59%","0.12%","0.64%","0.22%","$120K","$201K","","",""
"https://dexscreener.com/pulsechain/0x82db51c694578a28da6545975bbda61e4c12b8e4","#89","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/ca15bfa07a8d561d0f8c8733fdec1f27a19eb9cb8a8fbf06faefd9db4bd65fa5?width=64&height=64&fit=crop&quality=95&format=auto","V3","STM","USDC","Surgicaltrainers.com","$1.03","9mo","20","$25","15","","","","","$955K","$1.0M","-","",""
"https://dexscreener.com/pulsechain/0x1f2fa0f2cd4f603878d46d979370f82a91715fcc","#90","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/be6f635d5adf34dda3c63b3057b02c913fc8a4c23f6aa4498d134ead85aeee4d?width=64&height=64&fit=crop&quality=95&format=auto","v2","UFO","DAI","UFO","","1y","15","$3.0K","15","","","-2.46%","1.27%","$137K","$6.2M","-","$0.06850","5"
"https://dexscreener.com/pulsechain/0x2cabcba08e69449f9acf3dd69f7a7cd2f9ddc0db","#91","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/be6f635d5adf34dda3c63b3057b02c913fc8a4c23f6aa4498d134ead85aeee4d?width=64&height=64&fit=crop&quality=95&format=auto","v2","UFO","HEX","UFO","","1y","31","$2.5K","30","","","2.89%","5.63%","$380K","$6.1M","-","$0.06724","5"
"https://dexscreener.com/pulsechain/0x3ed0e39d9de5341ac511249517099c3e5d8b92bf","#92","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/be6f635d5adf34dda3c63b3057b02c913fc8a4c23f6aa4498d134ead85aeee4d?width=64&height=64&fit=crop&quality=95&format=auto","v2","UFO","INC","UFO","","1y","20","$2.3K","19","","","1.74%","6.17%","$250K","$6.0M","-","$0.06669","5"
"https://dexscreener.com/pulsechain/0x9cca1e3d9be2735f563ccb091654347b4c883279","#93","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/da062b48dc04f1b3696d218a2218bb1f6898ce1fa0b82e3942c63c6793900954?width=64&height=64&fit=crop&quality=95&format=auto","v1","PMX","WPLS","PMX500","$0.004949","9mo","4","<$1","4","","","3.41%","3.41%","$109K","$4.9M","-","",""
"https://dexscreener.com/pulsechain/0x31c77e0519a0347aa547aeab6e866c30a1a32123","#94","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/be6f635d5adf34dda3c63b3057b02c913fc8a4c23f6aa4498d134ead85aeee4d?width=64&height=64&fit=crop&quality=95&format=auto","v2","UFO","PLSX","UFO","","1y","3","$687","3","","","2.80%","4.67%","$469K","$6.1M","-","$0.06735","5"
"https://dexscreener.com/pulsechain/0xd3a87bda2238ee28b424d38991df1fbadd2be666","#95","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/be6f635d5adf34dda3c63b3057b02c913fc8a4c23f6aa4498d134ead85aeee4d?width=64&height=64&fit=crop&quality=95&format=auto","v2","UFO","eHEX","UFO","","1y","33","$1.2K","32","","","","2.06%","$210K","$5.9M","-","$0.06537","5"
"https://dexscreener.com/pulsechain/0x113bbdfea64b06aebe14a50e00c70149a32973ab","#96","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/bcfa91d40fc322508c9810ce0753a20e857856118a2a2b96f128de62bf3a3213?width=64&height=64&fit=crop&quality=95&format=auto","v2","MAFIA","WPLS","MAFIA","$0.0007585","1y","64","$1.1K","43","","1.11%","3.33%","5.77%","$64K","$758K","-","",""
"https://dexscreener.com/pulsechain/0x0b0a8a0b7546ff180328aa155d2405882c7ac8c7","#97","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/5ac00abf46ee6a0d8d189dd8723f1a89bdd23c40c4dc8ca6dbef1b412c1e36f9?width=64&height=64&fit=crop&quality=95&format=auto","v1","DTGC","WPLS","Dump Tires Gold Coin","$0.0005763","16d","17","$1.4K","13","","-0.69%","12.19%","13.04%","$37K","$563K","-","",""
"https://dexscreener.com/pulsechain/0x16dd54afbca8697a24399009e55cc3d3e7860cfa","#98","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","v2","PCOCK","MOST","PulseChain Peacock","$0.01970","2mo","382","$3.0K","209","0.01%","-1.20%","1.54%","17.62%","$13K","$16.6M","","",""
"https://dexscreener.com/pulsechain/0xc40afcb987d64c9702040a3c1fa6ab8d7cdca60a","#99","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","pTGC","MOST","The Grays Currency","$0.0001445","11mo","48","$1.0K","45","","","6.65%","6.08%","$38K","$41.9M","-","",""
"https://dexscreener.com/pulsechain/0x1ee5c4ec1dafe9af57b1b38fa266b43a168ed29e","#100","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","WETH","BEAR","","2y","813","$11K","272","1.50%","1.69%","3.97%","23.34%","$26K","$5.5M","","$0.05638","8"
"https://dexscreener.com/pulsechain/0x03250e1f707e9fb1cd41b8c2696c0e8eab5b42de","#1","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","v1","PCOCK","WPLS","PulseChain Peacock","$0.01995","5mo","4,322","$112K","1,178","2.05%","1.27%","3.67%","17.40%","$225K","$16.8M","","",""
"https://dexscreener.com/pulsechain/0x34243b6878cb49530b2b647f38aa26623dab2509","#2","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/52b3a9f79e1f3c4ba2d7cb05617e10d8b94d6a2ad7b9eb922c9852b458e3932b?width=64&height=64&fit=crop&quality=95&format=auto","v2","stETH","WPLS","Liquid staked Ether 2.0","$0.01187","2y","6,216","$112K","1,300","","-0.13%","35.33%","36.63%","$88K","$2.2M","-","",""
"https://dexscreener.com/pulsechain/0xf1f4ee610b2babb05c635f726ef8b0c568c8dc65","#3","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/84a9562c3b7fb9c77486a7d267bd4dea495e19a9c1bcc14923ada2d8f3f271b5?width=64&height=64&fit=crop&quality=95&format=auto","v1","HEX","WPLS","HEX","$0.003009","2y","1,859","$145K","939","3.53%","3.51%","6.41%","6.78%","$1.0M","$1.78B","","",""
"https://dexscreener.com/pulsechain/0x1b45b9148791d3a104184cd5dfe5ce57193a3ee9","#4","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/38f4b2e53fe707a17ea8171c01dc4d6ceda344b6a352fe248a151c8a80bd59b8?width=64&height=64&fit=crop&quality=95&format=auto","v1","PLSX","WPLS","PulseX","","2y","2,131","$244K","955","1.15%","1.65%","4.85%","6.90%","$3.6M","$1.85B","","$0.01298","4"
"https://dexscreener.com/pulsechain/0xcb99800b71b7fb0696d19c3aaaa20c03d2d7e449","#5","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","v2","PCOCK","WPLS","PulseChain Peacock","$0.01953","5mo","7,263","$261K","1,485","","-0.80%","0.99%","14.97%","$468K","$16.5M","-","",""
"https://dexscreener.com/pulsechain/0x31ef9a41500e6bd18524404ac9c5b88d04aa924e","#6","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","WPLS","BEAR","","2y","3,257","$50K","1,020","1.87%","2.31%","4.56%","23.47%","$66K","$5.6M","","$0.05673","8"
